,TMAX,TMIN,TEMP,IRRAD,RAIN,WIND,VAP,DAY,LAT,LON,ELEV
380,17.89,2.73,8.67,11470000.0,0.0,2.38,5.897895468363863,1991-01-16,37.441599,-122.150545,233.2
381,20.8,0.95,9.47,11340000.0,0.0,1.21,6.179490801535405,1991-01-17,37.441599,-122.150545,233.2
382,19.08,5.69,10.38,7120000.0,0.018,1.56,8.035813723111415,1991-01-18,37.441599,-122.150545,233.2
383,17.92,3.77,8.81,11820000.0,0.011,1.39,8.288462834553565,1991-01-19,37.441599,-122.150545,233.2
384,15.05,0.4,6.05,12070000.0,0.0,2.03,4.604538387799008,1991-01-20,37.441599,-122.150545,233.2
385,17.61,1.12,7.03,12350000.0,0.0,1.65,4.211764920272719,1991-01-21,37.441599,-122.150545,233.2
386,15.12,-0.9,5.71,12340000.0,0.001,1.47,5.200386680181538,1991-01-22,37.441599,-122.150545,233.2
387,16.93,2.19,7.87,12130000.0,0.0,1.08,6.73967828900461,1991-01-23,37.441599,-122.150545,233.2
388,16.3,2.49,7.95,9630000.0,0.0,1.15,7.112157505471245,1991-01-24,37.441599,-122.150545,233.2
389,17.15,2.5,8.31,6830000.0,0.0,0.96,6.812764012597957,1991-01-25,37.441599,-122.150545,233.2
390,15.33,3.39,7.19,12470000.0,0.0,1.0,8.161275810360799,1991-01-26,37.441599,-122.150545,233.2
391,16.12,3.35,7.7,6590000.0,0.0,1.3,7.620794977078843,1991-01-27,37.441599,-122.150545,233.2
392,15.9,2.39,7.52,12180000.0,0.0,1.44,7.702251295828897,1991-01-28,37.441599,-122.150545,233.2
393,15.97,-1.7,6.82,13240000.0,0.0,1.26,4.546023308640854,1991-01-29,37.441599,-122.150545,233.2
394,18.44,-0.34,8.37,11060000.0,0.0,1.27,4.969853844508201,1991-01-30,37.441599,-122.150545,233.2
395,17.66,4.81,9.05,7070000.0,0.011,1.05,7.235130795308767,1991-01-31,37.441599,-122.150545,233.2
396,18.06,3.62,9.76,8010000.0,0.002,1.84,5.590606635253216,1991-02-01,37.441599,-122.150545,233.2
397,17.69,9.45,12.54,6450000.0,1.6329999999999998,3.07,12.345610512556656,1991-02-02,37.441599,-122.150545,233.2
398,18.94,5.81,11.65,9630000.0,0.488,1.12,10.713084294845034,1991-02-03,37.441599,-122.150545,233.2
399,17.2,7.62,11.77,4480000.0,1.941,1.78,11.326407811431277,1991-02-04,37.441599,-122.150545,233.2
400,17.08,5.75,10.51,11530000.0,0.255,1.66,10.63307489536162,1991-02-05,37.441599,-122.150545,233.2
401,21.05,4.62,11.33,11540000.0,0.01,0.94,9.13324981471613,1991-02-06,37.441599,-122.150545,233.2
402,24.01,7.04,13.3,12620000.0,0.0,1.24,8.938538573195219,1991-02-07,37.441599,-122.150545,233.2
403,19.68,6.38,10.83,7910000.0,0.001,1.07,9.593350757503927,1991-02-08,37.441599,-122.150545,233.2
404,19.91,5.99,10.15,9620000.0,0.001,0.78,9.076339279529776,1991-02-09,37.441599,-122.150545,233.2
405,19.32,5.06,10.19,8100000.0,0.0,0.91,9.019741561485732,1991-02-10,37.441599,-122.150545,233.2
406,18.84,5.58,10.44,12000000.0,0.0,1.55,10.073752648504462,1991-02-11,37.441599,-122.150545,233.2
407,19.51,4.55,10.8,12090000.0,0.001,1.44,8.723109603497123,1991-02-12,37.441599,-122.150545,233.2
408,21.1,6.09,12.28,12160000.0,0.0,1.59,10.97865120170484,1991-02-13,37.441599,-122.150545,233.2
409,24.2,7.76,14.12,11860000.0,0.001,0.84,11.50389290268198,1991-02-14,37.441599,-122.150545,233.2
410,17.33,9.87,12.54,8420000.0,0.002,1.42,12.10789053064508,1991-02-15,37.441599,-122.150545,233.2
411,18.96,7.0,11.52,13670000.0,0.009,3.03,9.780338904716672,1991-02-16,37.441599,-122.150545,233.2
412,17.69,6.56,11.05,15940000.0,0.002,3.06,9.653107582368142,1991-02-17,37.441599,-122.150545,233.2
413,18.56,3.97,10.29,16110000.0,0.0,2.48,8.305941284176106,1991-02-18,37.441599,-122.150545,233.2
414,21.14,4.05,10.92,13600000.0,0.0,1.45,9.593350757503927,1991-02-19,37.441599,-122.150545,233.2
415,23.93,6.76,14.51,14960000.0,0.0,0.97,8.584047142006222,1991-02-20,37.441599,-122.150545,233.2
416,19.71,6.75,12.05,8580000.0,0.0,1.72,9.063735027255829,1991-02-21,37.441599,-122.150545,233.2
417,17.56,6.47,10.49,12680000.0,0.0,1.77,9.984239307059951,1991-02-22,37.441599,-122.150545,233.2
418,22.09,4.67,11.37,8770000.0,0.0,1.55,8.814869161638965,1991-02-23,37.441599,-122.150545,233.2
419,23.1,2.33,12.36,16040000.0,0.0,0.89,7.524051826048307,1991-02-24,37.441599,-122.150545,233.2
420,24.66,7.39,14.58,11610000.0,0.0,0.88,6.681709370913714,1991-02-25,37.441599,-122.150545,233.2
421,20.76,6.37,12.49,12670000.0,0.779,1.12,9.120575919854847,1991-02-26,37.441599,-122.150545,233.2
422,13.58,7.97,10.39,4670000.0,1.793,2.52,11.644496416285408,1991-02-27,37.441599,-122.150545,233.2
423,14.1,8.41,10.65,12220000.0,0.9099999999999999,2.63,11.55059386294157,1991-02-28,37.441599,-122.150545,233.2
424,13.8,7.85,10.73,12400000.0,1.6510000000000002,3.88,11.16646508190601,1991-03-01,37.441599,-122.150545,233.2
425,15.81,6.68,11.14,5810000.0,1.759,4.06,11.023471119888075,1991-03-02,37.441599,-122.150545,233.2
426,15.35,10.54,12.91,7470000.0,3.09,5.02,13.70520555231493,1991-03-03,37.441599,-122.150545,233.2
427,16.78,7.86,13.42,6390000.0,0.658,5.56,14.044146313353016,1991-03-04,37.441599,-122.150545,233.2
428,11.3,3.02,7.41,15700000.0,0.003,1.9,8.387937997361554,1991-03-05,37.441599,-122.150545,233.2
429,13.44,0.95,7.05,18650000.0,0.004,2.27,7.718634461570982,1991-03-06,37.441599,-122.150545,233.2
430,15.91,2.65,8.83,19280000.0,0.0,1.59,7.65871280754123,1991-03-07,37.441599,-122.150545,233.2
431,18.65,4.96,10.83,19680000.0,0.003,0.82,7.878597749718114,1991-03-08,37.441599,-122.150545,233.2
432,16.5,4.27,9.44,11420000.0,0.028999999999999998,1.69,8.821016612281866,1991-03-09,37.441599,-122.150545,233.2
433,11.3,3.94,6.99,5010000.0,1.246,2.8,8.950989236745214,1991-03-10,37.441599,-122.150545,233.2
434,12.43,1.87,6.54,18810000.0,0.008,1.98,7.031204357782616,1991-03-11,37.441599,-122.150545,233.2
435,11.55,3.92,8.36,12240000.0,1.544,2.6,10.087586481243795,1991-03-12,37.441599,-122.150545,233.2
436,10.22,3.32,7.42,18710000.0,0.23700000000000002,2.68,8.656355584784105,1991-03-13,37.441599,-122.150545,233.2
437,13.33,2.36,6.68,13720000.0,0.23500000000000001,3.22,7.912056469972421,1991-03-14,37.441599,-122.150545,233.2
438,12.14,3.53,6.69,20360000.0,0.137,2.72,7.7899841403041,1991-03-15,37.441599,-122.150545,233.2
439,13.56,2.3,7.6,8590000.0,0.096,3.06,8.29428537605272,1991-03-16,37.441599,-122.150545,233.2
440,12.1,3.38,7.47,13580000.0,1.8350000000000002,3.88,9.076339279529776,1991-03-17,37.441599,-122.150545,233.2
441,11.19,3.48,7.13,15940000.0,0.21200000000000002,1.68,8.092629397711304,1991-03-18,37.441599,-122.150545,233.2
442,12.61,3.76,8.18,14140000.0,1.0390000000000001,3.05,9.1142447876438,1991-03-19,37.441599,-122.150545,233.2
443,7.87,4.51,6.2,15980000.0,0.994,2.13,8.435113111377234,1991-03-20,37.441599,-122.150545,233.2
444,12.57,3.56,7.83,15440000.0,0.052000000000000005,2.44,8.814869161638965,1991-03-21,37.441599,-122.150545,233.2
445,13.22,2.39,6.92,17860000.0,0.10700000000000001,1.62,8.22465244136694,1991-03-22,37.441599,-122.150545,233.2
446,12.65,4.37,8.19,4800000.0,3.169,3.23,9.566896956240118,1991-03-23,37.441599,-122.150545,233.2
447,11.74,6.12,8.6,8670000.0,1.611,2.97,10.32533530259105,1991-03-24,37.441599,-122.150545,233.2
448,9.33,5.91,7.05,18580000.0,1.625,3.42,8.710938855367713,1991-03-25,37.441599,-122.150545,233.2
449,8.19,1.63,5.37,17070000.0,0.55,2.26,7.756981514188748,1991-03-26,37.441599,-122.150545,233.2
450,15.5,0.08,7.65,19650000.0,0.0,2.2,8.364437826178916,1991-03-27,37.441599,-122.150545,233.2
451,17.33,5.37,10.2,20090000.0,0.0,1.22,9.55369417447952,1991-03-28,37.441599,-122.150545,233.2
